Flag,Time,Tweet,Source,Link,nTweets_in_Cluster,nSource,BestSim,AveSim,nFeatures,nClusters
1,"('2015-08-20 18:13:48',)",BREAKING: Sheriff's investigators to recommend manslaughter charge for Caitlyn Jenner in fatal crash.,ap,,6,5,0.993873433,0.952221682,122,120
1,"('2015-08-20 18:24:26',)",BREAKING: Sheriff's investigators to recommend manslaughter charge for Caitlyn Jenner in fatal crash.,ap,,7,6,0.993798074,0.925249656,124,122
1,"('2015-08-20 18:35:21',)",BREAKING: Sheriff's investigators to recommend manslaughter charge for Caitlyn Jenner in fatal crash.,ap,,7,6,0.993331812,0.925356869,123,125
1,"('2015-08-20 18:45:58',)",BREAKING: Sheriff's investigators to recommend manslaughter charge for Caitlyn Jenner in fatal crash.,ap,,7,6,0.99244222,0.92220033,120,122
1,"('2015-08-20 18:55:49',)",MORE: L.A. County investigators to recommend vehicular manslaughter charge for Caitlyn Jenner in 2014 crash: ,ap,http://t.co/GUJfCzmsGk,6,6,0.977798567,0.915427726,124,125
1,"('2015-08-20 19:05:43',)",MORE: L.A. County investigators to recommend vehicular manslaughter charge for Caitlyn Jenner in 2014 crash: ,ap,http://t.co/GUJfCzmsGk,6,6,0.969009484,0.89936645,124,122
0,"('2015-08-20 19:16:37',)",The world's 11 most interesting airports  ,independent,http://t.co/TMCVK5vMS3,7,5,0.933073798,0.81234021,123,122
0,"('2015-08-20 19:27:02',)",Is this the world's most popular bikini?   ,independent,http://t.co/IHaNbPQ5QA,6,5,0.953669936,0.849356987,120,120
0,"('2015-08-20 19:37:40',)",The world's 11 most interesting airports  ,independent,http://t.co/TMCVK5vMS3,6,5,0.929964557,0.820656559,118,118
1,"('2015-08-20 19:48:22',)","Caitlyn Jenner could face manslaughter charge in crash, police say  ",telegraph,http://t.co/Qz2QvuMqO4,6,6,0.95128161,0.880087027,123,124
1,"('2015-08-20 19:58:28',)","Caitlyn Jenner could face manslaughter charge in crash, police say  ",telegraph,http://t.co/Qz2QvuMqO4,6,6,0.94540966,0.866906629,122,123
0,"('2015-08-20 20:08:22',)",Is this the world's most popular bikini?   ,independent,http://t.co/IHaNbPQ5QA,4,4,0.898574438,0.822032889,125,126
1,"('2015-08-20 20:17:59',)",Here's why Caitlyn Jenner could face a manslaughter charge for the deadly chain-reaction crash earlier this year ,latimes,http://t.co/GX64kS40hl,5,5,0.966421495,0.908648069,120,119
0,"('2015-08-20 20:27:06',)",Is this the world's most popular bikini?   ,independent,http://t.co/IHaNbPQ5QA,4,4,0.921261736,0.821891489,117,114
0,"('2015-08-20 20:38:05',)",Police to recommend Caitlyn Jenner face manslaughter charges for car crash ,guardian,http://t.co/XUiiyQI5Px,4,4,0.956240918,0.943994157,119,114
0,"('2015-08-20 20:48:17',)",Coca-Cola to disclose its spending on research into soft drinks and health ,nytimes,http://t.co/gLwsvMdyvM,4,4,0.539250027,0.51364717,118,113
0,"('2015-08-20 20:59:09',)",Police to recommend Caitlyn Jenner face manslaughter charges for car crash ,guardian,http://t.co/XUiiyQI5Px,4,4,0.956727957,0.94526725,115,109
1,"('2015-08-20 21:10:04',)",Caitlyn Jenner could face a misdemeanor manslaughter charge for the crash she was involved in:  ,cnn,http://t.co/fz8ddcgpz3,5,5,0.955206773,0.931231615,111,104
1,"('2015-08-20 21:21:02',)",Police to recommend Caitlyn Jenner face manslaughter charges for car crash ,guardian,http://t.co/XUiiyQI5Px,5,5,0.939190582,0.912732737,108,99
0,"('2015-08-20 21:31:57',)","Read TIME’s new cover story on Donald Trump: Deal with it. 
",time,http://t.co/RVfdEiClXz,5,5,0.49499919,0.463488495,106,94
0,"('2015-08-20 21:42:03',)",‘They can’t play in the same team’ ,newscomauhq,http://t.co/pcRqxLLiKl,5,3,0.492194125,0.462051962,101,89
0,"('2015-08-20 21:53:02',)",Donald Trump: “What things am I going to do different? Almost everything”  ,time,http://t.co/qsVhGKjtmL,4,3,0.524600436,0.51361723,96,83
1,"('2015-08-20 22:01:54',)",Caitlyn Jenner could face a misdemeanor manslaughter charge for the crash she was involved in:  ,cnn,http://t.co/fz8ddcgpz3,5,5,0.93050772,0.895947122,88,76
0,"('2015-08-20 22:08:04',)","Rare ‘fire rainbow’ appears in SC sky: ""Anyone is very fortunate to be able to capture them""  ",abc,http://t.co/WP885ww7WQ,5,5,0.47682253,0.446545004,86,74
0,"('2015-08-20 22:18:50',)","Hyperloop startup adds partners — and inches closer to launch
 ",sfgate,http://t.co/BVUqfGxfnR,7,6,0.428255392,0.385968622,82,70
0,"('2015-08-20 22:27:14',)",Wolves have officially returned to California ,time,http://t.co/uzGdlkcUDJ,6,5,0.44463065,0.426504581,83,69
0,"('2015-08-20 22:36:04',)",Hostie attacked in flight drama ,newscomauhq,http://t.co/8NA6GoQj68,8,7,0.426247881,0.368705906,80,65
0,"('2015-08-20 22:47:02',)",Hostie attacked in flight drama ,newscomauhq,http://t.co/8NA6GoQj68,6,6,0.456435852,0.428055659,83,66
0,"('2015-08-20 22:55:12',)","Woman's final wish in obituary: 'In lieu of flowers, please do not vote for Hillary Clinton.'  ",abc,http://t.co/t21OHUYybv,7,6,0.417852841,0.389051768,83,64
0,"('2015-08-20 23:06:02',)",NYC mayor launches task force to address topless painted panhandlers and costumed characters in Times Square: ,ap,http://t.co/cBOqWwg4iY,10,8,0.362758746,0.329537897,78,61
0,"('2015-08-20 23:16:05',)","""We’ve come too far for equality, for human rights, for economic justice to go backward."" - Maura Healey on Clinton.  ",bostonglobe,http://t.co/dab2eJQP1i,6,5,0.447860234,0.433946371,79,60
0,"('2015-08-20 23:26:02',)",Did Sam just reveal Emily’s fate on air? ,newscomauhq,http://t.co/1Segghe2mb,7,6,0.418954473,0.389606427,76,60
0,"('2015-08-20 23:35:05',)",Did Sam just reveal Emily’s fate on air? ,newscomauhq,http://t.co/1Segghe2mb,8,7,0.410149263,0.376964264,76,60
0,"('2015-08-20 23:45:04',)",Toys that teach the basics of coding  ,wsj,http://t.co/zRSEottkuh,5,4,0.479594871,0.46776268,75,58
0,"('2015-08-20 23:55:03',)",Did Sam just reveal Emily’s fate on air? ,newscomauhq,http://t.co/1Segghe2mb,7,5,0.422051556,0.396695943,74,58
0,"('2015-08-21 00:06:02',)",The problem that’s tearing restaurants apart ,washingtonpost,http://t.co/CvWuLjn8PL,9,5,0.377435358,0.343791431,75,59
0,"('2015-08-21 00:16:52',)",.@alexspeier: Much of the promise going forward for #RedSox stems from what Ben Cherington leaves behind ,bostonglobe,http://t.co/VkBF1uDHXa,8,6,0.385422134,0.37022132,78,61
0,"('2015-08-21 00:25:04',)",See Cassini's haunting final images of Saturn's moon Dione  ,time,http://t.co/6ruOCEorxW,6,4,0.446062013,0.427405318,81,62
0,"('2015-08-21 00:35:12',)",UPDATE: #TeslaFire near Livermore 45 percent contained  ,sfgate,http://t.co/ST5r64wk8H,5,4,0.483178039,0.464456814,79,61
0,"('2015-08-21 00:46:05',)","RT @nytimesbusiness: 2 days after FDA's approval, maker of 'female Viagra' drug is sold for $1 billion  ",nytimes,http://t.co/uVEG4TfMfT,9,5,0.387589055,0.350618394,81,64
0,"('2015-08-21 00:57:03',)",RT @AP_Sports: Djokovic rallies to win at Cincy; Serena Williams wins too (@apjoekay)  ,ap,http://t.co/h6MVfjQX6t,6,6,0.439206458,0.416716281,77,61
0,"('2015-08-21 01:06:22',)",Is Cameron facing Lords log-jam? ,bbcnews,http://t.co/XXslouAM2T,6,6,0.454257712,0.42384793,77,63
0,"('2015-08-21 01:15:22',)",Is Cameron facing Lords log-jam? ,bbcnews,http://t.co/XXslouAM2T,7,6,0.428005251,0.40413863,81,66
0,"('2015-08-21 01:25:10',)","Stage review: Jessie Mueller stands out in ""Waitress"" at @AmericanRep Theater  ",bostonglobe,http://t.co/VnMssmYSwf,8,7,0.41702015,0.376246597,80,65
0,"('2015-08-21 01:35:05',)",RT @ForTheWin: Johnny Football is back: Manziel actually throws a touchdown pass –  ,usatoday,http://t.co/Ouu8w20nCs,6,5,0.4413347,0.416634036,75,62
0,"('2015-08-21 01:45:10',)","Stage review: Jessie Mueller stands out in ""Waitress"" at @AmericanRep Theater  ",bostonglobe,http://t.co/VnMssmYSwf,5,5,0.499768725,0.470251519,78,64
0,"('2015-08-21 01:55:20',)",Crash investigators recommend manslaughter charge for Caitlyn Jenner in fatal crash  ,bostonglobe,http://t.co/X83yGPyrf7,6,4,0.445567124,0.431475944,76,62
0,"('2015-08-21 02:05:09',)",Opinion: The ugly threat of an ISIL with chemical weapons.  ,ajenglish,http://t.co/ErROy6bEHq,9,8,0.380503159,0.346773516,78,65
0,"('2015-08-21 02:15:24',)",Crash investigators recommend manslaughter charge for Caitlyn Jenner in fatal crash  ,bostonglobe,http://t.co/X83yGPyrf7,5,4,0.47305905,0.454167472,77,64
0,"('2015-08-21 02:26:22',)",Opinion: The ugly threat of an ISIL with chemical weapons.  ,ajenglish,http://t.co/ErROy6bEHq,4,4,0.550270537,0.533767843,75,65
0,"('2015-08-21 02:35:12',)",Movies in a minute: What’s hot ,newscomauhq,http://t.co/VQRbRx5RAC,6,5,0.441990355,0.413556505,72,63
0,"('2015-08-21 02:45:23',)","Album review: Carly Rae Jepsen’s ""E•MO•TION"" is a pop gem  ",bostonglobe,http://t.co/t9sj42Moe0,4,4,0.53597565,0.526908871,72,61
0,"('2015-08-21 02:56:07',)",What Amy Schumer and Warren Buffett have in common  ,time,http://t.co/zmaonUvIDI,5,4,0.490961007,0.464678928,75,64
0,"('2015-08-21 03:07:05',)",Opinion: The ugly threat of an ISIL with chemical weapons.  ,ajenglish,http://t.co/ErROy6bEHq,8,7,0.37783549,0.355216314,73,61
0,"('2015-08-21 03:17:04',)","The weird thing in Boston was Donald Trump’s comments, not the assault on an immigrant ",washingtonpost,http://t.co/dJ30NCB1XA,4,4,0.906629694,0.843721895,69,59
0,"('2015-08-21 03:28:02',)",Rodriguez Penalty Saves Saints From Defeat ,skynews,http://t.co/4jMRU0T4hX,5,3,0.492073636,0.478610388,71,60
0,"('2015-08-21 03:38:57',)","Album review: Carly Rae Jepsen’s ""E•MO•TION"" is a pop gem  ",bostonglobe,http://t.co/t9sj42Moe0,7,6,0.451753998,0.388764538,73,60
0,"('2015-08-21 03:49:23',)",Six messages hidden in obvious places  ,independent,http://t.co/8bRGulg7AC,5,4,0.516109666,0.479509226,72,61
0,"('2015-08-21 04:00:12',)",RT @BBCBenThompson: Global markets down sharply this week. Why &amp; what does it mean for us? @MaikeCurrie explains. @BBCBreakfast at 06:50 ht…,bbcnews,,9,5,0.387036439,0.358887022,77,64
0,"('2015-08-21 04:10:48',)",Quiz: Can we guess if you're an introvert or an extrovert?  ,independent,http://t.co/DxhommiVVg,8,5,0.396406296,0.359680556,78,66
0,"('2015-08-21 04:20:23',)",That time Yvonne Craig ran over Vincent Price with the Batgirlcycle  ,latimes,http://t.co/dZeVja7NUV,8,6,0.405056031,0.376680736,76,64
0,"('2015-08-21 04:31:03',)",Get a glimpse of Hyundai's redesigned 2017 Elantra: Sportier and lower with aluminum wheels and no door handles ,latimes,http://t.co/A4Jf9ZX6W3,6,5,0.459161706,0.43068046,82,68
0,"('2015-08-21 04:42:01',)",Is David Cameron facing a Lords log-jam? ,bbcnews,http://t.co/STqgWCVbgm,6,5,0.449653563,0.412149326,90,75
0,"('2015-08-21 04:47:25',)",Is David Cameron facing a Lords log-jam? ,bbcnews,http://t.co/STqgWCVbgm,5,4,0.495697487,0.461755345,89,74
0,"('2015-08-21 04:55:06',)",RT @IndyFootball: Deceased #AFC fan has a dig at Aleksander Hleb from beyond the grave  ,independent,http://t.co/epqGQeEzL6,8,6,0.407659482,0.367549001,88,73
0,"('2015-08-21 05:05:09',)",Pictures of the day: 21 August 2015  ,telegraph,http://t.co/1P3pdjQKK2,8,5,0.427422155,0.376194973,92,77
0,"('2015-08-21 05:15:57',)",These are the countries that care about cheating the least  ,independent,http://t.co/BXSPnTgQso,4,3,0.573091938,0.535812277,98,83
0,"('2015-08-21 05:24:48',)",RT @IndySport: Andy Murray saves match point to defeat Grigor Dimitrov at the Cincinnati Open  ,independent,http://t.co/rf0LoazS6e,9,7,0.380556007,0.353967932,101,88
0,"('2015-08-21 05:35:07',)",These are the countries that care about cheating the least  ,independent,http://t.co/BXSPnTgQso,4,2,0.530180592,0.522859514,104,92
0,"('2015-08-21 05:45:39',)",Will North Korea's 'in-betweeners' be the generation to disrupt the regime? ,guardian,http://t.co/HRnMc0G6BP,4,4,0.917650707,0.86204593,107,97
0,"('2015-08-21 05:56:16',)",RT @bbcweather: Here's a snapshot of today's story. Lou L ,bbcnews,http://t.co/78K914yUuR,4,3,0.795396384,0.775176043,108,98
0,"('2015-08-21 06:07:04',)",North-South Korea tension a 'dangerous game'  ,skynews,http://t.co/l19ky2w9jv,4,3,0.91074184,0.861879595,105,98
0,"('2015-08-21 06:17:49',)",Syriza hardliners split from Greek prime minister's governing party and form their own independent movement: ,ap,http://t.co/ZXvBDh8dDC,4,3,0.532808232,0.497685661,107,100
0,"('2015-08-21 06:28:15',)",Is this the world's most popular bikini?   ,independent,http://t.co/IHaNbPQ5QA,4,4,0.887224139,0.785358322,111,106
0,"('2015-08-21 06:37:04',)",Is this the world's most popular bikini?   ,independent,http://t.co/IHaNbPQ5QA,5,4,0.869485659,0.742026829,110,105
0,"('2015-08-21 06:47:22',)",Breaking: Shanghai stocks close down 4.3% at 3507.74 ,wsj,http://t.co/5xQPDPcm8q,4,3,0.568580103,0.528913134,106,102
0,"('2015-08-21 06:57:34',)",Minimalism to miserabilism: the best directors Kazakh cinema's ,guardian,http://t.co/bnkFPPdX5R,4,3,0.548820409,0.525175596,109,106
0,"('2015-08-21 07:08:04',)",Kim Jong-un promises 'indiscriminate strikes' as North Korea placed on 'war footing'  ,independent,http://t.co/9IK4QL17QI,4,3,0.939458205,0.919043031,112,108
0,"('2015-08-21 07:18:28',)",Why Ashley Madison can't float. ,newscomauhq,http://t.co/HYu3ljtcaa,5,3,0.970036075,0.86341793,113,107
0,"('2015-08-21 07:29:27',)",Morrissey is being even more outrageous than normal  ,independent,http://t.co/anKY7oA7yx,4,3,0.552613673,0.51680071,114,107
0,"('2015-08-21 07:40:06',)",Why Ashley Madison can't float. ,newscomauhq,http://t.co/HYu3ljtcaa,4,4,0.959637191,0.853080426,112,107
0,"('2015-08-21 07:50:49',)",Here are 16 reasons to vote for Jeremy Corbyn  ,independent,http://t.co/56Dvd8cv82,5,4,0.863813503,0.805037949,109,103
0,"('2015-08-21 08:01:29',)","Frightening, yet beautiful: Greenland’s melting glaciers  ",washingtonpost,http://t.co/FA1cCHtDhr,4,3,0.562472581,0.527807577,113,109
0,"('2015-08-21 08:12:15',)",Life on the internet will never be the same after the Ashley Madison hack   ,independent,http://t.co/JFwUceWg0S,4,3,0.873025425,0.814538147,118,113
0,"('2015-08-21 08:21:26',)","In Kosovo, a thirst for progress — and beer, too. ",nytimes,http://t.co/9pLu7r1reU,4,4,0.554736585,0.522852151,114,110
0,"('2015-08-21 08:31:00',)","Frightening, yet beautiful: Greenland’s melting glaciers  ",washingtonpost,http://t.co/FA1cCHtDhr,5,5,0.543109221,0.46760498,118,115
0,"('2015-08-21 08:41:58',)",Here are 16 reasons to vote for Jeremy Corbyn  ,independent,http://t.co/56Dvd8cv82,5,4,0.905920266,0.81955905,121,118
0,"('2015-08-21 08:51:36',)","Sexism in the gaming industry is like a zombie apocalypse all day, every day | Brianna Wu ",guardian,http://t.co/77e5r8MGgl,4,2,0.826138961,0.720403074,124,125
0,"('2015-08-21 09:01:57',)",RT @thei100: Republican official signed up to Ashley Madison 'for research'  ,independent,http://t.co/IsLw7XzmXa,5,2,0.904744921,0.827579116,129,132
0,"('2015-08-21 09:10:06',)","There's been a second, even bigger Ashley Madison hack  ",independent,http://t.co/0O2e0U6vE6,5,2,0.889421453,0.844778623,134,136
0,"('2015-08-21 09:21:02',)","There's been a second, even bigger Ashley Madison hack  ",independent,http://t.co/0O2e0U6vE6,5,2,0.904515542,0.87628333,135,137
0,"('2015-08-21 09:31:53',)",Watch @OneDirection run around in space suits in the new video for 'Drag Me Down' ,time,http://t.co/yCm7MTvZD4,4,4,0.833543527,0.768956212,139,140
0,"('2015-08-21 09:40:07',)",How the economic crisis drowned Greece’s fish industry: An immersive story ,wsj,http://t.co/s41jLImaN9,4,4,0.96107674,0.821810688,150,150
0,"('2015-08-21 09:50:58',)","Explore Viviane Sassen’s parallel universe of mirrors, shadows and dreams ",time,http://t.co/fFNoU4Fqal,4,4,0.552438275,0.530211167,151,152
1,"('2015-08-21 10:01:50',)",Macedonia police fire stun grenades on migrants on border with Greece ,wsj,http://t.co/6622dTDZUG,5,5,0.980809132,0.914128577,155,157
1,"('2015-08-21 10:10:58',)",Macedonia police fire stun grenades on migrants on border with Greece ,wsj,http://t.co/6622dTDZUG,5,4,0.969262615,0.906776831,156,158
0,"('2015-08-21 10:21:51',)",What a psychiatrist makes of the Labour leadership contest  ,independent,http://t.co/Pl6zfkayzB,5,3,0.862038084,0.784281958,152,156
1,"('2015-08-21 10:32:37',)",Macedonia police fire stun grenades on migrants on border with Greece ,wsj,http://t.co/6622dTDZUG,5,4,0.969749313,0.896601896,150,152
0,"('2015-08-21 10:43:30',)",RT @thei100: Politician signed up to Ashley Madison 'for research'  ,independent,http://t.co/IsLw7XQYlK,6,3,0.889617917,0.76078737,151,153
0,"('2015-08-21 10:53:10',)",Should you check if your partner has signed up for Ashley Madison?   ,independent,http://t.co/wRNOGccMkS,6,3,0.855473238,0.764002347,148,148
0,"('2015-08-21 11:03:46',)",Burnham campaign hints at challenge if it loses Labour leadership vote ,guardian,http://t.co/3iYvMv3IVS,4,3,0.878063031,0.850788572,144,144
0,"('2015-08-21 11:14:18',)",Here's your first glimpse inside Banksy's theme park 'Dismaland'  ,independent,http://t.co/9wCWmzGipo,4,4,0.904942238,0.867262374,149,149
0,"('2015-08-21 11:25:17',)",Can your marriage survive the truth? ,newscomauhq,http://t.co/PKsbgO2Ko4,6,5,0.435577543,0.415669327,148,147
0,"('2015-08-21 11:36:02',)",RT @thei100: Politician signed up to Ashley Madison 'for research'  ,independent,http://t.co/IsLw7XQYlK,6,4,0.900988503,0.786971731,147,141
0,"('2015-08-21 11:46:14',)",RT @thei100: Politician signed up to Ashley Madison 'for research'  ,independent,http://t.co/IsLw7XQYlK,6,4,0.934915366,0.825335374,144,136
0,"('2015-08-21 11:56:06',)",RT @thei100: Politician signed up to Ashley Madison 'for research'  ,independent,http://t.co/IsLw7XQYlK,6,4,0.932082901,0.81198038,139,132
0,"('2015-08-21 12:06:54',)",RT @thei100: Politician signed up to Ashley Madison 'for research'  ,independent,http://t.co/IsLw7XQYlK,4,3,0.947081786,0.872096321,139,130
0,"('2015-08-21 12:17:42',)",A meal is more than just the sums of its parts — It's all in the mix #FoodThink  ,bostonglobe,http://t.co/IRzxDVOSpY,4,3,0.520243164,0.502958602,140,132
0,"('2015-08-21 12:28:00',)",RT @nytimesworld: Macedonian police used stun grenades &amp; tear gas to disperse migrants trying to enter country  ,nytimes,http://t.co/qQGzE6Smkw,4,4,0.934189766,0.876230384,140,133
0,"('2015-08-21 12:38:05',)",North Korea declares ‘quasi state of war’ with South Korea ,time,http://t.co/lJqJ2dmQvN,4,4,0.97414095,0.938728289,130,126
0,"('2015-08-21 12:48:43',)",Jimmy Carter wants the Guinea worm gone by the time he dies. Here’s why. ,washingtonpost,http://t.co/DXomJ0RbZq,4,4,0.77817909,0.760306856,132,127
0,"('2015-08-21 12:58:58',)",.@GlobeScotLehigh in @GlobeOpinion: Boston Harbor still needs our attention  ,bostonglobe,http://t.co/eMM5Tpy56S,4,1,0.80175009,0.742693137,137,132
0,"('2015-08-21 13:09:47',)",When guns and grub collide: Bullets and Bagels shooting club noshes and networks  ,latimes,http://t.co/mrYRiaDNoZ,4,4,0.539237676,0.521900759,142,137
0,"('2015-08-21 13:20:43',)",Was Paris's Chief Rabbi rescued from an axe-wielding Nazi mob? ,telegraph,http://t.co/W0Af9JwM2z,5,3,0.512422381,0.454446957,133,127
0,"('2015-08-21 13:31:32',)",Benicio del Toro: five best moments ,guardian,http://t.co/K2vj8DKcNT,4,2,0.949148745,0.810134006,136,132
0,"('2015-08-21 13:41:32',)","Licence to kill gulls welcomed by seaside councillor
  ",independent,http://t.co/6S6mcNmXAa,4,3,0.563814179,0.53902135,137,132
0,"('2015-08-21 13:50:40',)",Quote of the day  ,nytimes,http://t.co/5A2xTV4YN9,4,3,0.932271525,0.809903623,132,128
0,"('2015-08-21 14:01:18',)","Like it or not, Donald Trump is making history.  ",bostonglobe,http://t.co/u1UKLpd07c,4,3,0.857755287,0.81922298,132,127
0,"('2015-08-21 14:11:57',)","RT @APEntertainment: Artist Banksy opens derelict 'Dismaland' theme park 
 ",ap,http://t.co/r6TKTLXlK7,4,3,0.90876603,0.832974843,135,129
